,Unnamed: 0,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
74,99,Steve Hawes,Atlanta Hawks,74.0,21.9,1.4,0.524,2309.0,14.7,0.585,5.7,0.4,1.4,0.378,82.0,0.0,0.9024,1981
75,104,John Johnson,Seattle SuperSonics,80.0,19.9,1.0,0.431,2324.0,11.3,0.479,1.2,-2.4,-0.2,0.4146,82.0,0.0,0.9756,1981
76,106,Kermit Washington,Portland Trail Blazers,73.0,22.8,2.4,0.569,2120.0,17.4,0.596,6.8,1.7,2.0,0.5488,82.0,0.0,0.8902,1981
77,109,Mike O'Koren,New Jersey Nets,79.0,20.3,1.4,0.489,2473.0,12.6,0.515,3.8,-0.4,1.0,0.2927,82.0,0.0,0.9634,1981
78,110,Jim Chones,Los Angeles Lakers,82.0,20.7,1.7,0.503,2562.0,11.8,0.528,4.7,-2.1,-0.1,0.6585,82.0,0.0,1.0,1981
79,118,Dave Robisch,Denver Nuggets,84.0,18.2,0.8,0.446,2116.0,14.1,0.507,4.2,-0.5,0.8,0.4512,82.0,0.0,1.0244,1981
80,122,Mike Bratz,Cleveland Cavaliers,80.0,18.2,1.9,0.425,2595.0,11.5,0.458,2.1,-1.2,0.5,0.3415,82.0,0.0,0.9756,1981
81,125,Bob Wilkerson,Chicago Bulls,80.0,16.9,1.6,0.462,2238.0,12.3,0.507,3.2,-0.7,0.7,0.5488,82.0,0.0,0.9756,1981
82,127,Bill Laimbeer,Cleveland Cavaliers,81.0,21.1,1.7,0.503,2460.0,14.2,0.536,5.4,0.0,1.3,0.3415,82.0,0.0,0.9878,1981
83,128,Billy McKinney,Denver Nuggets,84.0,16.2,1.3,0.509,2166.0,13.3,0.562,3.4,-1.4,0.3,0.4512,82.0,0.0,1.0244,1981
84,129,Larry Smith,Golden State Warriors,82.0,22.8,1.7,0.512,2578.0,14.8,0.54,6.1,-0.5,1.0,0.4756,82.0,0.0,1.0,1981
85,131,Lionel Hollins,Philadelphia 76ers,82.0,16.1,1.5,0.471,2154.0,11.0,0.506,2.9,-1.6,0.2,0.7561,82.0,0.0,1.0,1981
86,132,Ben Poquette,Utah Jazz,82.0,19.2,2.9,0.53,2808.0,13.0,0.567,5.4,-0.2,1.3,0.3415,82.0,0.0,1.0,1981
87,133,Maurice Cheeks,Philadelphia 76ers,81.0,19.3,2.9,0.536,2415.0,16.4,0.579,8.5,4.0,3.7,0.7561,82.0,0.0,0.9878,1981
88,134,Michael Cooper,Los Angeles Lakers,81.0,17.6,2.6,0.494,2625.0,12.2,0.53,5.0,0.9,1.9,0.6585,82.0,0.004,0.9878,1981
89,137,Chris Ford,Boston Celtics,82.0,14.5,1.5,0.47,2723.0,8.8,0.488,3.7,-0.9,0.7,0.7561,82.0,0.0,1.0,1981
90,139,Scott Lloyd,Dallas Mavericks,72.0,17.3,0.8,0.448,2186.0,9.3,0.5,1.0,-3.7,-0.9,0.1829,82.0,0.0,0.878,1981
91,141,Allan Bristow,Utah Jazz,82.0,18.6,0.8,0.448,2001.0,14.9,0.511,2.7,-0.2,0.9,0.3415,82.0,0.0,1.0,1981
92,144,Jeff Cook,Phoenix Suns,79.0,16.9,1.7,0.464,2192.0,11.2,0.491,4.5,-0.3,1.0,0.6951,82.0,0.0,0.9634,1981
93,156,Wes Unseld,Washington Bullets,63.0,21.4,1.4,0.527,2032.0,13.5,0.543,5.5,1.7,1.9,0.4756,82.0,0.0,0.7683,1981
94,174,Caldwell Jones,Philadelphia 76ers,81.0,18.7,2.4,0.449,2639.0,10.1,0.512,5.5,-0.6,0.9,0.7561,82.0,0.001,0.9878,1981
0,0,George Gervin,San Antonio Spurs,79.0,39.7,1.6,0.502,2817.0,24.2,0.562,10.7,3.9,4.2,0.5854,82.0,0.159,0.9634,1982
1,1,Moses Malone,Houston Rockets,81.0,47.6,2.4,0.519,3398.0,26.8,0.576,15.4,4.5,5.5,0.561,82.0,0.735,0.9878,1982
2,2,Adrian Dantley,Utah Jazz,81.0,40.6,1.4,0.57,3222.0,24.2,0.631,12.6,4.1,5.0,0.3049,82.0,0.01,0.9878,1982
3,3,Alex English,Denver Nuggets,82.0,37.5,2.6,0.551,3015.0,22.2,0.596,9.5,3.8,4.4,0.561,82.0,0.017,1.0,1982
4,4,Julius Erving,Philadelphia 76ers,81.0,35.2,3.7,0.547,2789.0,25.9,0.593,13.3,7.7,6.8,0.7073,82.0,0.294,0.9878,1982
5,5,Kareem Abdul-Jabbar,Los Angeles Lakers,76.0,35.6,3.5,0.579,2677.0,23.4,0.608,10.7,5.0,4.7,0.6951,82.0,0.045,0.9268,1982
6,6,Gus Williams,Seattle SuperSonics,80.0,33.4,2.7,0.488,2876.0,21.8,0.526,10.2,5.1,5.2,0.6341,82.0,0.167,0.9756,1982
7,7,Bernard King,Golden State Warriors,79.0,32.7,1.3,0.567,2861.0,19.8,0.6,8.7,2.2,3.1,0.5488,82.0,0.014,0.9634,1982
8,8,Larry Bird,Boston Celtics,77.0,39.6,2.8,0.507,2923.0,22.6,0.557,12.5,6.6,6.4,0.7683,82.0,0.588,0.939,1982
9,9,World B. Free,Golden State Warriors,78.0,31.5,1.0,0.451,2796.0,18.2,0.515,6.9,0.5,1.8,0.5488,82.0,0.0,0.9512,1982
10,10,Dan Issel,Denver Nuggets,81.0,32.6,1.5,0.528,2472.0,23.1,0.608,9.8,2.2,2.6,0.561,82.0,0.004,0.9878,1982
11,11,John Long,Detroit Pistons,69.0,27.7,1.3,0.493,2211.0,17.4,0.535,4.7,-0.2,1.0,0.4756,82.0,0.0,0.8415,1982
12,12,Kelly Tripucka,Detroit Pistons,82.0,30.3,1.3,0.498,3077.0,16.4,0.57,7.5,0.2,1.7,0.4756,82.0,0.02,1.0,1982
13,13,Kiki Vandeweghe,Denver Nuggets,82.0,30.1,1.0,0.561,2775.0,18.9,0.612,7.7,0.6,1.8,0.561,82.0,0.0,1.0,1982
14,14,Jay Vincent,Dallas Mavericks,81.0,30.6,1.4,0.497,2626.0,18.7,0.532,5.6,0.5,1.6,0.3415,82.0,0.001,0.9878,1982
15,15,Jamaal Wilkes,Los Angeles Lakers,82.0,27.6,1.4,0.525,2906.0,16.5,0.554,7.7,-0.8,0.9,0.6951,82.0,0.001,1.0,1982
16,16,Mychal Thompson,Portland Trail Blazers,79.0,36.5,2.3,0.523,3129.0,19.2,0.548,8.2,2.3,3.4,0.5122,82.0,0.001,0.9634,1982
17,17,Mike Mitchell,San Antonio Spurs,84.0,28.5,1.2,0.51,3063.0,15.9,0.536,5.9,-1.4,0.4,0.5854,82.0,0.0,1.0244,1982
18,18,Ray Williams,New Jersey Nets,82.0,30.4,2.9,0.465,2732.0,19.0,0.527,7.9,3.6,3.9,0.5366,82.0,0.009,1.0,1982
19,19,Robert Parish,Boston Celtics,80.0,32.5,3.3,0.542,2534.0,22.6,0.571,10.0,3.8,3.7,0.7683,82.0,0.19,0.9756,1982
20,20,Darrell Griffith,Utah Jazz,80.0,25.9,1.6,0.487,2597.0,15.8,0.511,2.1,-1.9,0.0,0.3049,82.0,0.0,0.9756,1982
21,21,Sidney Moncrief,Milwaukee Bucks,80.0,31.3,2.0,0.524,2980.0,20.1,0.601,13.4,4.8,5.1,0.6707,82.0,0.146,0.9756,1982
22,22,Jack Sikma,Seattle SuperSonics,82.0,35.7,2.5,0.48,3049.0,20.6,0.559,12.6,3.9,4.5,0.6341,82.0,0.048,1.0,1982
23,23,Dennis Johnson,Phoenix Suns,80.0,29.2,2.0,0.473,2937.0,16.7,0.54,8.1,1.3,2.5,0.561,82.0,0.001,0.9756,1982
24,24,Truck Robinson,Phoenix Suns,74.0,31.2,1.0,0.514,2745.0,16.1,0.548,6.9,-0.6,1.0,0.561,82.0,0.0,0.9024,1982
25,25,Jim Paxson,Portland Trail Blazers,82.0,25.0,1.7,0.529,2756.0,18.0,0.561,7.5,1.5,2.4,0.5122,82.0,0.0,1.0,1982
26,26,Ron Brewer,Cleveland Cavaliers,72.0,23.6,1.5,0.48,2319.0,15.9,0.519,3.3,-0.2,1.0,0.1829,82.0,0.0,0.878,1982
27,27,Greg Ballard,Washington Bullets,79.0,30.0,2.0,0.479,2946.0,17.9,0.519,9.4,3.2,3.9,0.5244,82.0,0.0,0.9634,1982
28,29,Magic Johnson,Los Angeles Lakers,78.0,37.7,3.1,0.54,2991.0,22.9,0.59,12.9,7.2,7.0,0.6951,82.0,0.097,0.9512,1982
29,30,Dan Roundfield,Atlanta Hawks,61.0,33.1,2.5,0.466,2217.0,19.5,0.527,6.5,2.3,2.4,0.5122,82.0,0.02,0.7439,1982
30,31,Cliff Robinson,Cleveland Cavaliers,68.0,29.3,2.8,0.453,2175.0,18.3,0.491,3.5,0.1,1.1,0.1829,82.0,0.0,0.8293,1982
31,32,John Drew,Atlanta Hawks,70.0,25.3,0.9,0.488,2040.0,18.1,0.553,5.5,0.3,1.2,0.5122,82.0,0.0,0.8537,1982
32,33,Artis Gilmore,Chicago Bulls,82.0,30.4,3.3,0.653,2796.0,22.4,0.702,12.1,4.3,4.4,0.4146,82.0,0.0,1.0,1982
33,34,Reggie Theus,Chicago Bulls,82.0,28.0,1.3,0.479,2838.0,16.2,0.542,5.3,-0.2,1.2,0.4146,82.0,0.0,1.0,1982
34,35,Michael Ray Richardson,New York Knicks,82.0,31.8,3.1,0.468,3044.0,17.7,0.498,5.5,2.7,3.6,0.4024,82.0,0.0,1.0,1982
35,36,Eddie Johnson,Atlanta Hawks,68.0,25.9,1.7,0.454,2314.0,16.5,0.513,4.8,1.2,1.9,0.5122,82.0,0.0,0.8293,1982
36,37,Calvin Natt,Portland Trail Blazers,75.0,27.9,1.3,0.577,2599.0,19.0,0.622,9.3,2.3,2.8,0.5122,82.0,0.0,0.9146,1982
37,38,Norm Nixon,Los Angeles Lakers,82.0,27.7,1.7,0.494,3024.0,15.3,0.525,6.6,-0.8,0.9,0.6951,82.0,0.0,1.0,1982
38,40,Joe Barry Carroll,Golden State Warriors,76.0,26.1,2.5,0.519,2627.0,15.9,0.557,5.5,-0.8,0.8,0.5488,82.0,0.0,0.9268,1982
39,41,Johnny Davis,Indiana Pacers,82.0,23.4,1.0,0.469,2664.0,15.2,0.526,5.1,-0.6,1.0,0.4268,82.0,0.0,1.0,1982
40,42,Isiah Thomas,Detroit Pistons,72.0,27.7,2.3,0.432,2433.0,14.5,0.487,2.3,-0.8,0.7,0.4756,82.0,0.004,0.878,1982
41,43,James Edwards,Cleveland Cavaliers,77.0,25.8,1.8,0.511,2539.0,15.8,0.545,4.3,-1.2,0.5,0.1829,82.0,0.0,0.939,1982
42,46,Elvin Hayes,Houston Rockets,82.0,27.0,2.1,0.472,3032.0,14.4,0.513,5.1,-1.4,0.5,0.561,82.0,0.0,1.0,1982
43,47,Kelvin Ransey,Portland Trail Blazers,78.0,25.6,1.3,0.462,2418.0,16.5,0.507,3.7,-0.6,0.9,0.5122,82.0,0.0,0.9512,1982
44,49,Maurice Lucas,New York Knicks,80.0,29.3,1.8,0.504,2671.0,17.9,0.547,7.4,0.6,1.8,0.4024,82.0,0.0,0.9756,1982
45,52,Buck Williams,New Jersey Nets,82.0,29.1,2.0,0.582,2825.0,17.2,0.603,8.9,0.7,1.9,0.5366,82.0,0.001,1.0,1982
46,53,Alvan Adams,Phoenix Suns,79.0,27.0,2.4,0.494,2393.0,18.6,0.529,7.2,3.6,3.4,0.561,82.0,0.0,0.9634,1982
47,54,Lonnie Shelton,Seattle SuperSonics,81.0,24.3,1.7,0.486,2667.0,14.2,0.523,5.8,-0.2,1.2,0.6341,82.0,0.0,0.9878,1982
48,56,Rickey Green,Utah Jazz,81.0,25.6,2.4,0.493,2822.0,17.4,0.531,5.7,1.4,2.4,0.3049,82.0,0.0,0.9878,1982
49,57,Cedric Maxwell,Boston Celtics,78.0,23.5,1.6,0.548,2590.0,16.0,0.616,9.1,2.2,2.7,0.7683,82.0,0.0,0.9512,1982
50,58,Dave Greenwood,Chicago Bulls,82.0,27.4,2.0,0.473,2914.0,15.5,0.525,6.5,0.6,1.9,0.4146,82.0,0.0,1.0,1982
51,59,Bill Cartwright,New York Knicks,72.0,21.4,1.6,0.562,2060.0,16.3,0.616,5.0,0.0,1.1,0.4024,82.0,0.0,0.878,1982
52,61,Bobby Jones,Philadelphia 76ers,76.0,22.1,2.8,0.564,2181.0,19.3,0.62,8.2,4.1,3.3,0.7073,82.0,0.0,0.9268,1982
53,62,Jeff Ruland,Washington Bullets,82.0,25.3,1.2,0.561,2214.0,18.8,0.623,7.8,1.3,1.9,0.5244,82.0,0.0,1.0,1982
54,66,Kyle Macy,Phoenix Suns,82.0,22.1,1.8,0.535,2845.0,15.7,0.57,9.2,2.0,2.9,0.561,82.0,0.0,1.0,1982
55,67,Campy Russell,New York Knicks,77.0,20.7,1.2,0.492,2358.0,13.3,0.543,3.2,-1.2,0.5,0.4024,82.0,0.0,0.939,1982
56,69,Mark Olberding,San Antonio Spurs,68.0,23.3,1.2,0.474,2098.0,14.6,0.551,5.1,-0.3,0.9,0.5854,82.0,0.0,0.8293,1982
57,71,Kevin McHale,Boston Celtics,82.0,21.5,2.7,0.531,2332.0,16.9,0.568,7.5,1.5,2.0,0.7683,82.0,0.0,1.0,1982
58,73,Robert Reid,Houston Rockets,77.0,24.1,2.1,0.457,2913.0,13.3,0.492,5.2,0.1,1.6,0.561,82.0,0.0,0.939,1982
59,75,Kevin Grevey,Washington Bullets,71.0,18.1,0.9,0.455,2164.0,11.7,0.502,3.6,-1.2,0.4,0.5244,82.0,0.0,0.8659,1982
60,76,Spencer Haywood,Washington Bullets,76.0,19.7,1.5,0.476,2086.0,13.2,0.535,3.6,-1.8,0.1,0.5244,82.0,0.0,0.9268,1982
61,77,Quinn Buckner,Milwaukee Bucks,70.0,21.2,2.5,0.484,2156.0,14.4,0.506,4.6,0.9,1.6,0.6707,82.0,0.0,0.8537,1982
62,81,Tiny Archibald,Boston Celtics,68.0,22.3,0.8,0.477,2167.0,14.3,0.542,5.2,0.1,1.1,0.7683,82.0,0.0,0.8293,1982
63,82,Kent Benson,Detroit Pistons,75.0,23.3,2.2,0.507,2467.0,14.4,0.539,5.2,0.4,1.5,0.4756,82.0,0.0,0.9146,1982
64,86,Rick Mahorn,Washington Bullets,80.0,22.9,2.4,0.507,2664.0,13.3,0.531,5.9,0.2,1.5,0.5244,82.0,0.0,0.9756,1982
65,88,Brad Davis,Dallas Mavericks,82.0,21.1,1.0,0.524,2614.0,14.5,0.569,5.4,-0.2,1.2,0.3415,82.0,0.0,1.0,1982
66,93,Michael Cooper,Los Angeles Lakers,76.0,18.4,2.4,0.518,2197.0,14.3,0.556,5.0,0.9,1.6,0.6951,82.0,0.004,0.9268,1982
67,97,Ronnie Lester,Chicago Bulls,75.0,19.2,1.3,0.504,2252.0,13.8,0.565,3.9,-0.4,0.9,0.4146,82.0,0.0,0.9146,1982
68,98,Phil Smith,Seattle SuperSonics,74.0,18.1,1.3,0.45,2042.0,12.2,0.494,1.6,-2.2,-0.1,0.6341,82.0,0.0,0.9024,1982
69,100,Herb Williams,Indiana Pacers,82.0,20.6,2.8,0.478,2277.0,16.1,0.503,4.6,0.8,1.6,0.4268,82.0,0.0,1.0,1982
70,101,Mike O'Koren,New Jersey Nets,80.0,17.6,1.2,0.497,2018.0,13.6,0.528,4.1,0.1,1.1,0.5366,82.0,0.0,0.9756,1982
71,104,Maurice Cheeks,Philadelphia 76ers,79.0,22.7,3.0,0.525,2498.0,18.3,0.57,8.6,4.2,3.9,0.7073,82.0,0.0,0.9634,1982
72,107,Darwin Cook,New Jersey Nets,82.0,16.8,2.1,0.486,2090.0,13.7,0.514,3.9,0.7,1.4,0.5366,82.0,0.0,1.0,1982
73,109,Lionel Hollins,Philadelphia 76ers,81.0,17.2,1.5,0.478,2257.0,12.5,0.508,3.4,-1.4,0.3,0.7073,82.0,0.0,0.9878,1982
74,112,Allen Leavell,Houston Rockets,79.0,18.8,2.1,0.472,2150.0,16.4,0.507,4.8,2.1,2.2,0.561,82.0,0.0,0.9634,1982
75,118,Frank Johnson,Washington Bullets,79.0,17.4,1.1,0.424,2027.0,12.0,0.467,2.1,-1.8,0.1,0.5244,82.0,0.0,0.9634,1982
76,120,Rory Sparrow,Atlanta Hawks,82.0,18.4,1.3,0.502,2610.0,13.0,0.539,5.6,0.1,1.4,0.5122,82.0,0.0,1.0,1982
77,121,Geoff Huston,Cleveland Cavaliers,78.0,19.8,1.0,0.486,2409.0,14.0,0.53,3.0,-0.9,0.7,0.1829,82.0,0.0,0.9512,1982
78,122,Mike Bantom,Philadelphia 76ers,82.0,17.0,1.5,0.471,2016.0,12.7,0.505,2.9,-2.3,-0.1,0.7073,82.0,0.0,1.0,1982
79,126,Dave Corzine,San Antonio Spurs,82.0,19.4,1.9,0.519,2189.0,14.9,0.561,5.2,0.1,1.1,0.5854,82.0,0.0,1.0,1982
80,129,Dwight Jones,Chicago Bulls,78.0,18.0,1.1,0.531,2040.0,13.4,0.576,3.6,-1.2,0.4,0.4146,82.0,0.0,0.9512,1982
81,130,Randy Smith,New York Knicks,82.0,15.0,1.1,0.467,2033.0,12.2,0.504,2.4,-2.0,0.0,0.4024,82.0,0.0,1.0,1982
82,135,Don Buse,Indiana Pacers,82.0,17.4,2.3,0.509,2529.0,14.8,0.539,7.1,2.6,2.9,0.4268,82.0,0.0,1.0,1982
83,140,Johnny Moore,San Antonio Spurs,79.0,22.5,2.3,0.464,2294.0,17.0,0.496,5.8,2.5,2.6,0.5854,82.0,0.0,0.9634,1982
84,143,Jeff Wilkins,Utah Jazz,82.0,17.9,1.3,0.437,2274.0,10.5,0.481,1.0,-4.0,-1.2,0.3049,82.0,0.0,1.0,1982
85,144,Len Elmore,New Jersey Nets,81.0,15.7,2.2,0.46,2100.0,11.8,0.506,4.1,-0.8,0.6,0.5366,82.0,0.0,0.9878,1982
86,153,T.R. Dunn,Denver Nuggets,82.0,17.3,2.0,0.512,2519.0,12.1,0.559,4.0,0.6,1.7,0.561,82.0,0.0,1.0,1982
87,156,Caldwell Jones,Philadelphia 76ers,81.0,17.8,2.3,0.497,2446.0,11.3,0.571,5.2,-1.1,0.5,0.7073,82.0,0.0,0.9878,1982
88,171,Larry Smith,Golden State Warriors,74.0,19.2,1.6,0.534,2213.0,12.8,0.548,5.2,-0.3,1.0,0.5488,82.0,0.0,0.9024,1982
89,172,Allan Bristow,Dallas Mavericks,82.0,16.6,0.9,0.44,2035.0,12.6,0.502,2.5,-0.5,0.8,0.3415,82.0,0.0,1.0,1982
90,192,Tree Rollins,Atlanta Hawks,79.0,14.5,3.2,0.584,2018.0,14.7,0.6,6.4,2.6,2.3,0.5122,82.0,0.0,0.9634,1982
0,1,Alex English,Denver Nuggets,82.0,40.5,2.9,0.517,2988.0,24.1,0.561,10.3,4.6,5.0,0.5488,82.0,0.056,1.0,1983
1,2,Kiki Vandeweghe,Denver Nuggets,82.0,34.5,1.3,0.552,2909.0,21.8,0.613,11.0,2.4,3.2,0.5488,82.0,0.001,1.0,1983
2,4,George Gervin,San Antonio Spurs,78.0,34.2,2.0,0.491,2830.0,20.5,0.561,9.4,1.8,2.7,0.6463,82.0,0.04,0.9512,1983
3,5,Moses Malone,Philadelphia 76ers,78.0,41.1,3.1,0.501,2922.0,25.1,0.578,15.1,3.7,4.2,0.7927,82.0,0.96,0.9512,1983
4,6,Mark Aguirre,Dallas Mavericks,81.0,34.8,1.3,0.488,2784.0,20.5,0.535,6.9,1.7,2.6,0.4634,82.0,0.0,0.9878,1983
5,7,Joe Barry Carroll,Golden State Warriors,79.0,34.9,3.4,0.513,2988.0,20.1,0.549,7.0,1.5,2.6,0.3659,82.0,0.0,0.9634,1983
6,8,World B. Free,Cleveland Cavaliers,73.0,30.7,1.5,0.461,2638.0,18.4,0.519,5.7,1.1,2.0,0.2805,82.0,0.0,0.8902,1983
7,9,Reggie Theus,Chicago Bulls,82.0,33.4,1.9,0.485,2856.0,19.2,0.541,6.5,1.4,2.4,0.3415,82.0,0.0,1.0,1983
8,11,Larry Bird,Boston Celtics,79.0,40.4,2.8,0.512,2982.0,24.1,0.561,14.0,7.5,7.2,0.6829,82.0,0.485,0.9634,1983
9,12,Isiah Thomas,Detroit Pistons,81.0,34.7,2.9,0.483,3093.0,18.9,0.525,7.4,1.9,3.0,0.4512,82.0,0.005,0.9878,1983
10,13,Sidney Moncrief,Milwaukee Bucks,76.0,32.2,1.8,0.525,2710.0,22.6,0.602,13.2,5.4,5.1,0.622,82.0,0.301,0.9268,1983
11,14,Darrell Griffith,Utah Jazz,77.0,29.6,2.2,0.496,2787.0,15.8,0.514,2.8,-0.9,0.8,0.3659,82.0,0.0,0.939,1983
12,15,Bernard King,New York Knicks,68.0,29.6,1.5,0.528,2207.0,20.3,0.566,7.5,3.5,3.1,0.5366,82.0,0.005,0.8293,1983
13,16,Kareem Abdul-Jabbar,Los Angeles Lakers,79.0,31.8,3.0,0.588,2554.0,23.6,0.619,10.9,4.5,4.2,0.7073,82.0,0.02,0.9634,1983
14,17,Jim Paxson,Portland Trail Blazers,81.0,26.7,1.9,0.517,2740.0,20.1,0.573,10.2,3.0,3.5,0.561,82.0,0.0,0.9878,1983
15,18,Dan Issel,Denver Nuggets,80.0,31.9,1.5,0.512,2431.0,21.6,0.573,8.4,2.1,2.5,0.5488,82.0,0.0,0.9756,1983
16,19,Julius Erving,Philadelphia 76ers,72.0,31.9,3.4,0.518,2421.0,23.1,0.566,10.9,6.5,5.2,0.7927,82.0,0.149,0.878,1983
17,20,Marques Johnson,Milwaukee Bucks,80.0,32.9,2.0,0.511,2853.0,21.1,0.543,10.7,4.5,4.7,0.622,82.0,0.002,0.9756,1983
18,21,Purvis Short,Golden State Warriors,67.0,30.1,1.6,0.489,2397.0,17.6,0.534,5.2,0.1,1.3,0.3659,82.0,0.0,0.8171,1983
19,23,Calvin Natt,Portland Trail Blazers,80.0,30.0,1.2,0.544,2879.0,19.0,0.593,9.8,1.8,2.8,0.561,82.0,0.0,0.9756,1983
20,25,Clark Kellogg,Indiana Pacers,81.0,33.5,2.2,0.48,2761.0,20.3,0.516,6.8,0.9,2.0,0.2439,82.0,0.0,0.9878,1983
21,26,Gus Williams,Seattle SuperSonics,80.0,30.6,2.6,0.478,2761.0,20.5,0.517,8.5,4.2,4.3,0.5854,82.0,0.004,0.9756,1983
22,27,Mike Mitchell,San Antonio Spurs,80.0,27.8,1.4,0.511,2803.0,16.9,0.541,7.6,-0.7,0.9,0.6463,82.0,0.0,0.9756,1983
23,28,Eddie Johnson,Atlanta Hawks,82.0,28.5,1.1,0.501,2933.0,15.9,0.537,7.4,0.2,1.7,0.5244,82.0,0.0,1.0,1983
24,29,Andrew Toney,Philadelphia 76ers,81.0,27.0,1.2,0.51,2474.0,17.9,0.558,7.3,0.7,1.7,0.7927,82.0,0.0,0.9878,1983
25,30,Jamaal Wilkes,Los Angeles Lakers,80.0,26.2,1.0,0.53,2552.0,17.6,0.558,7.4,-0.5,1.0,0.7073,82.0,0.0,0.9756,1983
26,31,Jeff Ruland,Washington Bullets,79.0,33.4,1.9,0.552,2862.0,19.4,0.595,10.1,2.8,3.5,0.5122,82.0,0.016,0.9634,1983
27,32,Robert Parish,Boston Celtics,78.0,31.7,2.9,0.55,2459.0,23.0,0.582,10.8,4.3,3.9,0.6829,82.0,0.0,0.9512,1983
28,33,Walter Davis,Phoenix Suns,80.0,26.5,1.7,0.519,2491.0,19.1,0.548,8.1,2.3,2.7,0.6463,82.0,0.0,0.9756,1983
29,34,Dan Roundfield,Atlanta Hawks,77.0,33.3,2.3,0.472,2811.0,18.8,0.526,7.4,1.7,2.6,0.5244,82.0,0.003,0.939,1983
30,35,Jay Vincent,Dallas Mavericks,81.0,28.6,1.5,0.489,2726.0,17.1,0.532,6.0,-0.2,1.2,0.4634,82.0,0.0,0.9878,1983
31,36,Jack Sikma,Seattle SuperSonics,75.0,32.7,2.1,0.464,2564.0,19.6,0.546,9.8,2.5,2.9,0.5854,82.0,0.017,0.9146,1983
32,38,Greg Ballard,Washington Bullets,78.0,27.9,2.0,0.478,2840.0,16.8,0.509,7.9,2.5,3.2,0.5122,82.0,0.0,0.9512,1983
33,39,Artis Gilmore,San Antonio Spurs,82.0,31.5,2.8,0.626,2797.0,21.2,0.668,11.0,2.8,3.4,0.6463,82.0,0.044,1.0,1983
34,40,Cliff Robinson,Cleveland Cavaliers,77.0,31.0,1.6,0.477,2601.0,17.5,0.509,4.4,-0.3,1.1,0.2805,82.0,0.0,0.939,1983
35,41,Rolando Blackman,Dallas Mavericks,75.0,24.1,0.9,0.494,2349.0,17.0,0.548,5.7,0.4,1.4,0.4634,82.0,0.0,0.9146,1983
36,43,Dominique Wilkins,Atlanta Hawks,82.0,24.9,1.8,0.493,2697.0,16.6,0.524,5.8,0.5,1.7,0.5244,82.0,0.0,1.0,1983
37,44,Billy Knight,Indiana Pacers,80.0,23.6,0.9,0.522,2262.0,18.7,0.589,5.8,0.6,1.5,0.2439,82.0,0.0,0.9756,1983
38,45,Albert King,New Jersey Nets,79.0,26.5,1.7,0.477,2447.0,15.6,0.508,5.7,0.5,1.6,0.5976,82.0,0.0,0.9634,1983
39,46,Buck Williams,New Jersey Nets,82.0,31.0,2.4,0.588,2961.0,18.6,0.611,11.4,2.0,3.0,0.5976,82.0,0.053,1.0,1983
40,47,Herb Williams,Indiana Pacers,78.0,27.8,2.9,0.499,2513.0,17.4,0.522,3.5,0.8,1.8,0.2439,82.0,0.0,0.9512,1983
41,48,Magic Johnson,Los Angeles Lakers,79.0,35.9,2.8,0.548,2907.0,23.0,0.603,12.5,7.2,6.8,0.7073,82.0,0.406,0.9634,1983
42,49,Larry Nance,Phoenix Suns,82.0,27.8,3.8,0.551,2914.0,18.7,0.573,10.5,3.5,4.0,0.6463,82.0,0.0,1.0,1983
43,50,Maurice Lucas,Phoenix Suns,77.0,29.7,1.3,0.474,2586.0,16.1,0.528,7.1,-0.3,1.1,0.6463,82.0,0.012,0.939,1983
44,52,David Thompson,Seattle SuperSonics,75.0,22.5,1.0,0.482,2155.0,16.1,0.545,5.4,0.3,1.3,0.5854,82.0,0.0,0.9146,1983
45,53,Vinnie Johnson,Detroit Pistons,82.0,23.8,1.7,0.519,2511.0,17.6,0.563,7.7,2.1,2.6,0.4512,82.0,0.0,1.0,1983
46,54,Bill Cartwright,New York Knicks,82.0,24.6,2.0,0.566,2468.0,19.0,0.627,10.1,2.8,3.0,0.5366,82.0,0.0,1.0,1983
47,56,Mychal Thompson,Portland Trail Blazers,80.0,29.9,2.3,0.489,3017.0,15.4,0.52,5.4,1.5,2.7,0.561,82.0,0.0,0.9756,1983
48,59,Quintin Dailey,Chicago Bulls,76.0,22.2,1.0,0.469,2081.0,14.1,0.508,2.1,-2.1,-0.1,0.3415,82.0,0.0,0.9268,1983
49,60,Norm Nixon,Los Angeles Lakers,79.0,24.9,1.4,0.475,2711.0,13.9,0.498,3.9,-1.9,0.0,0.7073,82.0,0.001,0.9634,1983
50,62,Gene Banks,San Antonio Spurs,81.0,25.9,1.3,0.55,2722.0,16.7,0.579,7.9,1.7,2.5,0.6463,82.0,0.0,0.9878,1983
51,63,Allen Leavell,Houston Rockets,79.0,24.0,2.3,0.434,2602.0,15.8,0.49,3.8,0.8,1.8,0.1707,82.0,0.0,0.9634,1983
52,65,Rickey Green,Utah Jazz,78.0,26.1,2.9,0.494,2783.0,17.2,0.534,6.6,2.0,2.8,0.3659,82.0,0.0,0.9512,1983
53,66,Alvan Adams,Phoenix Suns,80.0,25.8,2.3,0.487,2447.0,16.8,0.527,6.5,2.5,2.8,0.6463,82.0,0.0,0.9756,1983
